customer_id,customer_name,customer_age,customer_gender,customer_city,customer_state,customer_country,customer_income,date_of_registration,preferred_contact_method,customer_phone,customer_email,Customer_Satisfaction,CustomerEducation,CustomerCategory
CUST000171,Oscar Patterson,66,Female,East Mia,Wisconsin,UK,78884,15-12-2014,Phone,-2743,karen12@example.net,5,Graduate,Corporate
CUST000172,Joseph Collins,69,Female,North Zacharychester,Hawaii,Canada,143596,03-06-2015,SMS,+1-257-567-8809x869,erik09@example.net,10,Doctorate,Corporate
CUST000173,Terri Barnett DVM,49,Female,New Evelynview,Iowa,UK,30291,21-04-2017,Phone,346-232-7873,jesseortega@example.com,2,Doctorate,Corporate
CUST000174,Terry Donovan,21,Male,Austintown,Texas,USA,66193,07-05-2017,Email,709.492.3443x725,martinheather@example.org,9,Doctorate,Corporate
CUST000175,Janet Wiggins,47,Male,Lake Stephaniebury,New Mexico,Canada,138844,27-05-2015,SMS,001-406-645-3232x38571,vmccarthy@example.net,2,Undergraduate,Corporate
CUST000176,Mary Hopkins,54,Male,Port Jamesland,Texas,USA,28122,11-03-2020,SMS,365.454.5121x089,nathan45@example.net,8,Doctorate,Corporate
CUST000177,Mary Cox,40,Male,Port Nancytown,Hawaii,Germany,29876,29-07-2016,Phone,7862968666,morganandrew@example.com,10,Graduate,Corporate
CUST000178,Spencer Schwartz,56,Female,South Elijah,North Dakota,Canada,109648,21-01-2023,Phone,+1-850-770-5533x47359,andrea28@example.org,10,Graduate,Corporate
CUST000179,Collin Bradley,62,Female,East Daleborough,Kentucky,UK,137010,30-08-2023,SMS,+1-820-822-8359x0729,stoneyolanda@example.net,5,Graduate,Corporate
CUST000180,Lisa Cabrera,32,Female,North Carlafort,Vermont,USA,99660,07-06-2021,SMS,738-311-6077x9800,stuartjoshua@example.org,4,Postgraduate,Corporate
CUST000181,Rose West MD,60,Male,Brownmouth,Louisiana,India,82147,28-04-2022,Phone,+1-406-515-3502x7229,dwaynemurphy@example.net,7,Postgraduate,Corporate
CUST000182,James Hayes,46,Male,West James,Kansas,UK,26823,14-07-2021,Email,341-750-5119x22622,pmckee@example.net,6,Postgraduate,Corporate
CUST000183,Amber Briggs,53,Female,Kathleenmouth,Michigan,UK,77652,08-10-2018,SMS,(285)684-5908,fergusoncharles@example.com,4,Undergraduate,Corporate
CUST000184,Jeff Cortez,30,Male,North Eric,New York,Canada,127377,03-11-2022,Email,650.522.1984x50640,aliciasexton@example.org,4,Undergraduate,Corporate
CUST000185,Candice Gray,49,Female,Graybury,Hawaii,UK,83204,08-05-2023,Phone,320-793-0665,timothysalas@example.com,4,Undergraduate,Corporate
CUST000186,Melissa Ramirez,24,Other,Navarroton,Iowa,USA,75382,27-05-2019,SMS,(397)815-9412x075,christopher41@example.org,4,Postgraduate,Corporate
CUST000187,Nathaniel Shields,68,Male,Joshuashire,Illinois,India,35387,22-04-2020,Phone,001-496-519-7605x4020,susan41@example.org,2,Postgraduate,Corporate
CUST000188,Stephanie Wilkinson,39,Female,South Holly,Nebraska,Germany,127699,26-02-2022,SMS,209.908.3939x7793,ericasandoval@example.com,3,Undergraduate,Corporate
CUST000189,Kayla Morris,45,Female,Port Patricia,Missouri,India,129355,28-10-2020,SMS,(992)817-3367x055,antoniomccarthy@example.net,9,Doctorate,Corporate
CUST000190,Isaac Marquez,19,Male,South Ashley,Oregon,USA,124780,19-10-2024,Phone,001-458-901-1535x11905,laurie65@example.net,4,Postgraduate,Corporate
CUST000191,Melissa Rodgers,59,Female,South Heatherberg,Washington,Canada,76175,13-05-2015,Phone,001-245-783-3021x9343,operez@example.com,7,Graduate,Corporate
CUST000192,Mr. Joshua Mann,62,Male,Alanchester,Maryland,USA,43980,10-04-2016,Email,406-949-9730x10413,ipeters@example.org,7,Undergraduate,Corporate
CUST000193,Christina Novak,74,Male,Port Derek,Hawaii,UK,49224,11-06-2022,Phone,9353260500,jillkim@example.org,3,Graduate,Corporate
CUST000194,Joseph Spencer,70,Female,Davidton,Wyoming,Canada,32121,24-04-2024,Phone,(450)264-2766,danielhuffman@example.com,2,Graduate,Corporate
CUST000195,Todd Grant,23,Female,Contrerasshire,Oklahoma,Germany,92966,12-01-2023,Email,987.377.6350x9193,keithpatel@example.com,8,Graduate,Corporate
CUST000196,Evelyn Hill,45,Male,North Angela,Idaho,Germany,98490,24-10-2022,Phone,001-890-401-7370x714,qtorres@example.net,7,Postgraduate,Corporate
CUST000197,Samuel Jimenez,45,Male,North Jennifershire,Delaware,USA,146631,24-09-2015,Email,+1-493-320-0990x7089,drakejustin@example.net,10,Postgraduate,Corporate
CUST000198,Robert Oliver,61,Female,New Shelley,North Dakota,UK,36881,29-07-2022,Email,884.407.5792,natashamay@example.net,2,Postgraduate,Corporate
CUST000199,April Solis,61,Female,New Amanda,Massachusetts,Germany,107453,31-07-2019,Phone,280-892-7633,guydavis@example.org,1,Doctorate,Corporate
CUST000200,Jillian Tran,37,Female,Cohenport,Oklahoma,India,108176,27-10-2016,Email,001-632-872-6630x3252,lgreen@example.org,1,Doctorate,Corporate
CUST000201,Kyle Moore,47,Male,Lake Cory,Missouri,Canada,75809,15-03-2023,Email,493-748-7239x5771,troygoodman@example.org,9,Undergraduate,Corporate
CUST000202,Keith Pacheco,28,Female,Spencershire,Missouri,India,149032,30-11-2019,Email,464-916-0247x5365,jonwallace@example.com,8,Postgraduate,Corporate
CUST000203,Michael Robinson,72,Male,Danielberg,Wyoming,Germany,102621,06-08-2019,Phone,+1-808-719-6654x8201,katrina69@example.com,10,Postgraduate,Corporate
CUST000204,Rebecca Bridges,45,Female,South Zacharytown,Pennsylvania,Germany,141440,04-02-2021,Phone,531.749.9358,dwilson@example.com,6,Doctorate,Corporate
CUST000205,Shane May,42,Male,West Tracymouth,Kansas,USA,116795,20-04-2022,Email,(386)565-9863x8705,smithraymond@example.net,5,Doctorate,Corporate
CUST000206,Marcus Smith,56,Female,East Patricia,Iowa,USA,48097,03-12-2021,Phone,001-958-873-4808x5281,gwilliams@example.com,8,Graduate,Corporate
CUST000207,Glenn Smith,50,Male,Reneebury,Washington,Canada,27978,15-10-2019,SMS,(445)910-2817x9235,tracy42@example.net,2,Undergraduate,Corporate
CUST000208,Aaron Ford,18,Male,Seanmouth,Arkansas,USA,29332,08-11-2015,Email,+1-779-902-9277x70896,schneiderangela@example.org,8,Doctorate,Corporate
CUST000209,Johnathan Frank,74,Male,Jamesview,North Carolina,UK,110573,21-02-2016,SMS,001-565-816-9715,breyes@example.net,4,Doctorate,Corporate
CUST000210,Joseph Duke,44,Male,Port Ashley,Kansas,Canada,126317,15-11-2018,Phone,315-797-3059,bookermegan@example.org,3,Postgraduate,Corporate
CUST000211,Edward Harmon,74,Female,Mitchellview,Virginia,UK,148580,04-02-2019,SMS,219.648.8522,ccruz@example.net,9,Graduate,Corporate
CUST000212,Robert Hayes,69,Female,Scottview,Nevada,USA,40089,08-01-2023,Phone,+1-326-967-5834x5385,christopher60@example.net,5,Undergraduate,Corporate
CUST000213,Kerry Glenn,30,Female,Vanessashire,Washington,Canada,81804,17-09-2018,Phone,(378)621-9172x156,laurie78@example.org,8,Doctorate,Corporate
CUST000214,Roger Jefferson,58,Male,Stevenland,Oregon,Germany,89752,23-04-2017,Email,8329249462,steven33@example.net,10,Doctorate,Corporate
CUST000215,Michael Miller,20,Female,Port Carla,Tennessee,India,48484,04-11-2016,SMS,001-986-670-6741x4709,moralescynthia@example.org,5,Postgraduate,Corporate
CUST000216,Eric Sanders,56,Female,North Brandichester,Montana,Germany,85408,05-01-2015,Email,(737)777-7014x3298,tellison@example.net,10,Doctorate,Corporate
CUST000217,Kathleen Bush,23,Male,South James,North Carolina,UK,104544,06-09-2023,SMS,833.875.6527,wmartin@example.org,6,Postgraduate,Corporate
CUST000218,Andrew Morales,25,Male,East Tony,Louisiana,Germany,79018,30-07-2017,Phone,(680)300-7176x54862,carlosescobar@example.com,8,Undergraduate,Corporate
CUST000219,Richard Mccall,44,Female,Angelaborough,Michigan,Germany,43148,29-09-2015,Phone,-9093,hhansen@example.org,3,Postgraduate,Corporate
CUST000220,Johnny Ramirez,26,Female,South Cheryl,Florida,India,140810,11-04-2015,Email,713-233-2259x76969,benjamin82@example.com,10,Doctorate,Corporate
CUST000221,Larry Ashley,54,Female,North Bradley,California,India,28830,18-02-2020,SMS,(910)444-0302,kristale@example.net,9,Undergraduate,Corporate
CUST000222,Michael Torres,50,Male,Port Andrewberg,Alabama,Germany,146388,19-09-2018,SMS,001-240-734-4272x58626,stacychristian@example.com,1,Undergraduate,Corporate
CUST000223,Robert Villa,68,Female,East Jeffreyfurt,Montana,India,93494,01-06-2021,Phone,981.512.9125x581,andreabryan@example.org,10,Undergraduate,Corporate
CUST000224,Katrina Green,59,Male,Lake Huntermouth,Ohio,Germany,50998,14-09-2017,Email,624.785.0246x04461,marc41@example.org,4,Graduate,Corporate
CUST000225,Justin Jackson,61,Female,Edgarview,Iowa,Canada,92076,02-02-2016,Phone,001-862-922-1079,monicagilbert@example.net,3,Graduate,Corporate
CUST000226,Joseph Johnson,41,Female,North Jasonburgh,Texas,Germany,55677,07-02-2022,Phone,+1-448-658-1552x6098,robertjohnson@example.net,8,Undergraduate,Corporate
CUST000227,Deborah Warner,32,Male,Campbellborough,Texas,USA,54101,03-03-2022,Email,+1-895-334-4357x592,fieldscharles@example.com,9,Graduate,Corporate
CUST000228,Jeffery Ruiz,71,Female,West Kellyfort,Kentucky,India,132018,28-09-2021,SMS,928-208-8450x41520,kevinmartin@example.org,7,Graduate,Corporate
CUST000229,Mr. William Rush,49,Male,South Katherine,Oregon,India,134503,22-11-2024,SMS,846.856.0000x85432,madelinewashington@example.net,9,Undergraduate,Corporate
CUST000230,Holly Campbell,49,Other,West Matthew,Massachusetts,UK,145155,24-12-2014,Phone,001-740-989-3739x574,xfowler@example.net,5,Postgraduate,Corporate
CUST000231,Paul Brown,41,Male,Martinezshire,Tennessee,UK,32053,24-05-2015,SMS,001-401-693-8206x76799,figueroatiffany@example.net,10,Graduate,Corporate
CUST000232,Doris Jones,58,Male,Lake Colleenchester,Kentucky,USA,30670,28-04-2015,Email,772-572-9791x714,ramirezmelissa@example.org,1,Undergraduate,Corporate
CUST000233,Cathy Ellis,69,Male,Berryhaven,Mississippi,India,133994,10-11-2022,SMS,941.280.9160x441,gallaghersteven@example.org,10,Postgraduate,Corporate
CUST000234,Joshua Miranda,66,Male,Huntborough,Iowa,India,137566,27-02-2022,SMS,539-830-5575,gregory03@example.net,7,Postgraduate,Corporate
CUST000235,Amanda Murillo,66,Male,Brandichester,Nevada,UK,138651,23-01-2023,Phone,349.289.7948x5690,hughesmarcus@example.org,7,Postgraduate,Corporate
CUST000236,Gary Blackburn,69,Female,Port Victoria,Alabama,UK,35281,12-02-2023,SMS,796.292.4103x352,colliermichael@example.net,10,Undergraduate,Corporate
CUST000237,Nicole Mercado,29,Female,New Michelleport,Colorado,Germany,108658,20-11-2023,Email,258.791.2854,justinschultz@example.org,6,Doctorate,Corporate
CUST000238,Darlene Flores,56,Female,Adamville,Washington,India,78341,09-06-2022,Phone,532-579-4842x1580,kimberlygarcia@example.net,2,Graduate,Corporate
CUST000239,Kevin Goodman,19,Male,Johnsonton,Minnesota,India,93069,26-10-2020,Email,+1-515-501-9167x1172,michaelrichard@example.com,4,Postgraduate,Corporate
CUST000240,Amanda Reynolds,20,Female,Clarkestad,Louisiana,Germany,35756,17-04-2024,SMS,488-312-2877x879,garnersusan@example.org,7,Postgraduate,Corporate
CUST000241,Stephanie Holmes,66,Male,West Stephen,Virginia,India,90075,10-02-2015,SMS,2963717644,qperez@example.net,1,Doctorate,Corporate
CUST000242,Robert Warner,54,Female,North Timothy,Wisconsin,USA,79421,30-05-2018,Phone,773.508.0646,mritter@example.org,3,Graduate,Corporate
CUST000243,Brianna Morgan,66,Male,Port Scott,Georgia,UK,85108,09-12-2022,Email,293-811-5041x219,cyork@example.net,3,Undergraduate,Corporate
CUST000244,Natalie Hendrix,73,Female,Port Nicole,California,UK,90323,06-08-2021,SMS,+1-535-456-1696x8716,jessica81@example.net,6,Graduate,Corporate
CUST000245,James Sutton,34,Female,North Charles,Idaho,UK,115610,23-01-2024,SMS,(751)772-9741x4785,clove@example.org,3,Graduate,Corporate
CUST000246,Richard Martin,66,Female,West Ruthborough,Idaho,Canada,109338,22-01-2021,Phone,(680)910-7915x60732,peter04@example.net,5,Graduate,Corporate
CUST000247,Brian Case,19,Male,Garzachester,Montana,USA,128380,06-07-2017,SMS,655-444-9519,james87@example.org,7,Undergraduate,Corporate
CUST000248,John Stanton,19,Male,Josephville,Georgia,USA,117858,18-02-2023,SMS,665-251-6892x752,uwilliams@example.com,9,Graduate,Corporate
CUST000249,Christopher Jordan,45,Male,Williamstown,Virginia,Germany,140172,26-05-2021,SMS,669.608.9961x69607,turnerleslie@example.net,2,Doctorate,Corporate
CUST000250,Pamela Robinson,71,Female,Brentville,Utah,Canada,42048,23-02-2015,Email,245.211.8402,morrisholly@example.org,1,Postgraduate,Corporate
CUST000251,Christopher Wilson,40,Female,Harriston,Maine,India,77606,20-01-2020,Email,(408)995-8288x47610,fergusonblake@example.org,6,Doctorate,Corporate
CUST000252,Bobby Terry,54,Male,Heathershire,South Carolina,USA,140315,04-03-2020,Email,260.739.5212x323,wwood@example.com,7,Postgraduate,Corporate
CUST000253,Evan Miller,49,Female,Danielfurt,Alaska,Canada,34876,30-05-2021,SMS,+1-293-935-8944x7353,michelle76@example.org,5,Doctorate,Corporate
CUST000254,Louis Montoya,50,Female,Boydhaven,Rhode Island,Canada,83075,10-10-2022,Phone,(854)842-2544x2407,nrogers@example.org,7,Postgraduate,Corporate
CUST000255,Tyler Chapman,18,Female,Port Emily,Illinois,USA,127591,15-01-2023,Phone,702.384.3088x837,pestrada@example.net,2,Postgraduate,Corporate
CUST000256,Danielle Stevens,36,Male,East Derekborough,South Dakota,Germany,137360,01-08-2023,Phone,001-867-355-5444,icarroll@example.org,9,Undergraduate,Corporate
CUST000257,James Kane,19,Male,Barbarafurt,Missouri,Canada,40171,14-08-2017,Email,001-306-466-7037,johnsonhenry@example.com,8,Postgraduate,Corporate
CUST000258,Sheila Carter,70,Male,Sandrabury,Vermont,UK,67204,19-08-2023,Email,001-351-202-7168x9983,sarahrosales@example.org,2,Postgraduate,Corporate
CUST000259,Nancy Cross,61,Female,South Jessicafurt,California,Canada,30166,14-11-2017,Email,001-376-774-4432x939,lopezlaura@example.com,10,Graduate,Corporate
CUST000260,Amanda Patel,43,Male,Port Glendachester,Michigan,India,100902,07-01-2016,Email,218-216-8244,jessicareynolds@example.net,7,Graduate,Corporate
CUST000261,Linda Coleman,49,Female,North Howard,Nebraska,USA,110794,16-03-2017,SMS,325-202-0574x566,svaldez@example.com,9,Doctorate,Corporate
CUST000262,April Adams,23,Female,Wendyfort,Connecticut,India,68734,20-10-2017,Phone,(655)366-0545x550,lauraprice@example.net,2,Graduate,Corporate
CUST000263,Stephanie Koch,49,Female,South Robertburgh,New Jersey,Germany,103519,02-12-2023,Phone,7938431129,nicolehoffman@example.org,3,Graduate,Corporate
CUST000264,Joseph Vaughn,72,Female,West Aaron,Oklahoma,UK,116251,23-02-2016,Email,807.937.6348x52453,cpaul@example.net,3,Doctorate,Corporate
CUST000265,Mike Ryan,21,Male,North Aaron,Connecticut,USA,121621,16-12-2022,Phone,(917)991-8437x1464,lisahatfield@example.net,5,Doctorate,Corporate
CUST000266,Eric Montes,72,Male,Olsonchester,New Hampshire,Canada,89441,12-05-2023,Phone,206-735-4674x768,mosleykevin@example.net,9,Undergraduate,Corporate
CUST000267,Douglas Hawkins,28,Female,East Kristine,Rhode Island,UK,70078,10-09-2018,Email,226-390-1356x37931,carol69@example.org,3,Undergraduate,Corporate
CUST000268,Thomas Lucas,73,Male,Allenbury,North Dakota,Canada,52778,25-04-2022,Email,001-553-236-8882x10038,brewerjoshua@example.net,2,Graduate,Corporate
CUST000269,Sabrina Perry,34,Male,Port Ericaberg,North Carolina,Germany,101926,26-01-2019,Email,3572787544,davidcarson@example.com,7,Postgraduate,Corporate
CUST000270,Katherine Jones,55,Male,North William,Pennsylvania,USA,45924,08-12-2019,Email,469-904-4614,christy93@example.net,9,Undergraduate,Corporate
CUST000271,Melissa Miller,41,Male,South Alexandriastad,North Carolina,Germany,70832,22-05-2023,SMS,6258300293,robert11@example.com,1,Graduate,Corporate
CUST000272,Carl Benitez,22,Male,Kellyfurt,Idaho,Germany,133540,17-05-2018,Phone,874-431-5901x315,mcphersontimothy@example.net,3,Graduate,Corporate
CUST000273,Justin Ibarra,69,Female,Port Crystal,Ohio,Germany,130780,26-12-2014,SMS,(389)453-3868,zrodriguez@example.net,6,Graduate,Corporate
CUST000274,James Miller,51,Female,Brianview,Utah,Germany,91243,25-02-2016,Phone,583.968.4004x300,alan95@example.org,4,Postgraduate,Corporate
CUST000275,Rebecca Perez,23,Female,South Patriciaburgh,Connecticut,Canada,131928,07-09-2020,SMS,+1-914-644-9634x389,brandon52@example.com,1,Doctorate,Corporate
CUST000276,Deborah Howell,39,Male,Lake Lisa,Alabama,India,50048,29-05-2020,Email,709.354.8034x02829,blackjohn@example.net,7,Postgraduate,Corporate
CUST000277,Jeremy Boyd,28,Male,Port Courtneyburgh,Louisiana,Canada,139629,19-07-2024,SMS,5772776523,cantuandre@example.net,1,Graduate,Corporate
CUST000278,Kenneth Campbell,65,Male,West Martha,North Dakota,UK,57815,30-07-2017,Email,277-554-4805,nhardy@example.org,1,Postgraduate,Corporate
CUST000279,Natalie Cabrera,33,Female,Jessicaville,Minnesota,Germany,59682,17-01-2020,Email,(813)974-3584,mhodge@example.net,4,Undergraduate,Corporate
CUST000280,Angela Hawkins,50,Male,North Sarafurt,Arkansas,UK,42489,16-01-2017,SMS,(760)498-6965x843,brenttran@example.net,3,Undergraduate,Corporate
CUST000281,Brittany Saunders,26,Female,Jamesville,Tennessee,Canada,142868,03-04-2019,Phone,001-867-437-0381x553,mccormickthomas@example.org,9,Postgraduate,Corporate
CUST000282,Levi Cox,23,Female,Lake Hannahberg,Texas,Germany,84234,28-02-2023,SMS,-11024,pamela75@example.com,7,Postgraduate,Corporate
CUST000283,Mrs. Jaime Banks,33,Male,Hendersonside,Nebraska,Canada,138694,13-03-2022,Email,512-257-7095x14784,fergusonmonica@example.com,9,Graduate,Corporate
CUST000284,Heather Huynh,46,Male,Lake Christina,Utah,Germany,82701,04-07-2015,Email,+1-880-402-9557x17479,lgutierrez@example.net,3,Undergraduate,Corporate
CUST000285,Gregory Garcia,20,Other,East Damonview,California,Canada,41951,08-03-2024,Phone,001-241-488-8398x75361,wrightlatasha@example.net,2,Graduate,Corporate
CUST000286,Melissa Moore,37,Other,New William,Mississippi,USA,131975,08-07-2018,Phone,4183540733,cathy39@example.org,8,Doctorate,Corporate
CUST000287,Eric Padilla,53,Male,Sabrinaton,Oklahoma,India,75018,21-05-2016,Phone,+1-972-713-6696x317,hardymary@example.net,7,Undergraduate,Corporate
CUST000288,Casey Walsh,36,Male,Moralesfort,Pennsylvania,India,36452,16-05-2024,Email,269-340-0252x5917,deannamoore@example.org,9,Doctorate,Corporate
CUST000289,Kenneth Baker,43,Other,New Williammouth,Vermont,Germany,53635,21-09-2023,SMS,771-451-8925x315,felicia90@example.net,7,Graduate,Corporate
CUST000290,Carla Lee,20,Male,East Aaronborough,Iowa,USA,123283,24-10-2024,Phone,(937)298-8408x7073,curtisdonald@example.org,4,Postgraduate,Corporate
CUST000291,Breanna Hart,36,Male,North Justin,South Carolina,UK,124332,09-04-2017,Email,5936294553,mark94@example.net,3,Graduate,Corporate
CUST000292,Rebecca Potter,37,Male,South John,Mississippi,USA,52933,21-02-2019,SMS,001-377-770-1147x8609,brandon78@example.net,4,Doctorate,Corporate
CUST000293,Barbara Rice,49,Female,North Christopherville,Montana,Germany,59581,28-10-2018,Phone,837-942-3084,nancy51@example.org,8,Postgraduate,Corporate
CUST000294,Samantha Henderson,24,Male,Brandonstad,Arkansas,USA,143416,27-10-2019,SMS,758.734.3832x3475,jessica49@example.com,1,Undergraduate,Corporate
CUST000295,Renee Thompson,69,Male,West Timothyfurt,Rhode Island,UK,63281,22-04-2019,SMS,001-749-529-6526x93050,patrick46@example.org,2,Graduate,Corporate
CUST000296,Tammie Watkins,58,Male,Cantufort,Vermont,Germany,143214,11-02-2021,Email,-9921,neilcole@example.org,8,Postgraduate,Corporate
CUST000297,Jamie Graves,50,Female,Staceyland,Illinois,India,46187,16-12-2016,Email,(930)204-4899x2230,caroline21@example.com,10,Undergraduate,Corporate
CUST000298,Randy Golden,57,Other,Michaelville,North Dakota,USA,47953,23-01-2020,Email,550-741-9439x88696,zachary65@example.com,9,Postgraduate,Corporate
CUST000299,Angela Bates,56,Female,Jasonburgh,Connecticut,India,58818,27-08-2024,SMS,001-830-938-2153x862,burgesslisa@example.org,2,Undergraduate,Corporate
CUST000300,Benjamin Larson,35,Female,Port Rachelside,Alabama,India,49702,19-09-2018,Phone,874.925.3894x641,robinsonpatrick@example.com,7,Postgraduate,Corporate
CUST000301,Adrian Kennedy,57,Female,South Jason,West Virginia,Canada,31278,07-01-2017,Phone,689.531.0441,amcdonald@example.net,7,Doctorate,Corporate
CUST000302,Ryan Brown,18,Male,Duranhaven,Alabama,UK,69566,14-12-2022,Phone,001-488-734-5489x623,stephen70@example.org,2,Graduate,Corporate
